id,postcode,latitude,longitude
4255,YO62 7JU,54.309983,-0.946361
4256,YO62 7JW,54.362209,-1.053616
4257,YO62 7JX,54.327355,-0.960679
4258,YO62 7JY,54.340096,-0.967062
4259,YO62 7JZ,54.344575,-0.971657
4260,YO62 7LA,54.371628,-0.994195
4261,YO62 7LB,54.359644,-0.962450
4262,YO62 7LD,54.366715,-0.959561
4263,YO62 7LE,54.368147,-0.964560
4264,YO62 7LF,54.368656,-0.971581
4265,YO62 7LG,54.371388,-0.961521
4266,YO62 7LH,54.380780,-0.993896
4267,YO62 7LQ,54.388434,-0.954886
4269,YO62 7LS,54.280399,-0.917303
4270,YO62 7RA,54.254483,-0.993780
4271,YO62 7RB,54.248200,-0.975367
4272,YO62 7RD,54.253381,-0.995111
4273,YO62 7RE,54.254705,-0.994661
4274,YO62 7RF,54.254592,-0.993021
4275,YO62 7RG,54.253379,-0.989766
4276,YO62 7RH,54.261961,-0.989283
4277,YO62 7RJ,54.249923,-0.976087
4278,YO62 7RL,54.249030,-0.975802
4279,YO62 7RN,54.248541,-0.975307
4280,YO62 7RP,54.248024,-0.974722
4281,YO62 7RQ,54.255204,-0.987361
4282,YO62 7RR,54.248626,-0.974691
4283,YO62 7RS,54.248173,-0.973245
4284,YO62 7RT,54.247411,-0.972753
4285,YO62 7RU,54.246645,-0.972115
4286,YO62 7RW,54.247239,-0.974388
4287,YO7 1SF,54.224238,-1.352295
4288,YO7 1SG,54.224690,-1.349588
4289,YO7 1SH,54.229115,-1.345177
4290,YO7 1SJ,54.235029,-1.327241
4291,YO7 1SL,54.236632,-1.335946
4292,YO7 1SP,54.235842,-1.332085
4293,YO7 1SQ,54.228190,-1.346090
4294,YO7 1SR,54.235793,-1.331211
4295,YO7 1SS,54.232594,-1.333816
4296,YO7 1ST,54.221639,-1.338065
4297,YO7 1SU,54.222293,-1.338491
4298,YO7 1SX,54.236371,-1.341635
4299,YO7 1SY,54.233216,-1.343946
4300,YO7 1SZ,54.233464,-1.343403
4301,YO7 1TA,54.233034,-1.345161
4302,YO7 1TB,54.236229,-1.346884
4303,YO7 1TE,54.233178,-1.346165
4304,YO7 1TF,54.232850,-1.342725
4305,YO7 1TG,54.233064,-1.345774
4306,YO7 1TL,54.237971,-1.347461
4307,YO7 1TN,54.238194,-1.348019
4308,YO7 1TP,54.238485,-1.348567
4309,YO7 1TQ,54.231808,-1.347758
4311,YO7 1TX,54.237315,-1.348309
4312,YO7 1UA,54.235516,-1.329120
4313,YO7 1UB,54.235552,-1.337251
4314,YO7 1UD,54.236539,-1.338677
4315,YO7 1UE,54.236391,-1.337882
4316,YO7 1UF,54.236345,-1.339217
4317,YO7 1UG,54.235783,-1.338367
4318,YO7 1UH,54.233563,-1.340075
4319,YO7 1UQ,54.235575,-1.338079
4324,YO7 2AA,54.233561,-1.317139
4325,YO62 7RX,54.245594,-0.974748
4326,YO62 7RY,54.236975,-0.977923
4327,YO62 7RZ,54.251403,-0.989664
4328,YO62 7SA,54.241503,-0.981558
4329,YO62 7SB,54.253698,-0.992095
4330,YO62 7SD,54.241261,-0.990280
4331,YO62 7SE,54.247106,-0.973532
4332,YO62 7SF,54.255618,-0.993890
4333,YO62 7SG,54.254268,-0.994752
4334,YO62 7SH,54.253238,-1.000594
4335,YO62 7SJ,54.251704,-0.994461
4336,YO62 7SL,54.250664,-0.995775
4337,YO62 7SN,54.252600,-0.995253
4338,YO62 7SP,54.255378,-1.008340
4339,YO62 7SQ,54.238774,-0.969577
4340,YO62 7SS,54.253937,-0.997139
4341,YO62 7ST,54.252575,-0.998630
4342,YO62 7SU,54.253136,-0.997297
4343,YO62 7SW,54.253126,-0.995762
4344,YO62 7SX,54.254178,-1.000172
4345,YO62 7SY,54.253881,-0.999059
4346,YO62 7SZ,54.254333,-1.002887
4347,YO62 7TA,54.253446,-1.001848
4348,YO62 7TB,54.252002,-1.003325
4349,YO62 7TD,54.255679,-1.021346
4350,YO62 7TE,54.265863,-1.023320
4351,YO62 7TF,54.301038,-1.043156
4352,YO62 7TG,54.289270,-1.023718
4353,YO62 7TL,54.257557,-0.995082
4354,YO62 7TN,54.257136,-0.994881
4355,YO62 7TP,54.253749,-0.995436
4356,YO62 7TQ,54.266737,-1.022393
4358,YO62 7TS,54.254619,-0.995940
4359,YO62 7TT,54.255023,-0.995777
4360,YO62 7TU,54.264894,-1.000800
4361,YO62 7TX,54.281069,-1.001242
4362,YO62 7TY,54.273466,-0.975565
4363,YO62 7TZ,54.262029,-0.973914
4364,YO62 7UB,54.263124,-0.973825
4365,YO62 7UY,54.347801,-0.966784
4366,YO62 7UZ,54.345552,-0.975050
4369,YO62 7XA,54.352487,-0.977383
4370,YO62 7XG,54.347416,-0.952940
4371,YO62 7XH,54.335389,-0.953371
4372,YO62 7XJ,54.321842,-0.944736
4373,YO62 7XQ,54.344834,-0.958454
4374,YO62 7XU,54.256426,-0.996323
4376,YO7 1AA,54.233551,-1.342002
4377,YO7 1AB,54.234254,-1.341506
4378,YO7 1AD,54.234669,-1.341730
4379,YO7 1AE,54.233652,-1.341577
4380,YO7 1AF,54.235147,-1.342013
4381,YO7 1AG,54.235704,-1.342081
4382,YO7 1AH,54.234458,-1.341043
4383,YO7 1AJ,54.234095,-1.340266
4384,YO7 1AN,54.234845,-1.339456
4385,YO7 1AP,54.234081,-1.336930
4386,YO7 1AQ,54.235204,-1.341031
4387,YO7 1AR,54.238660,-1.340270
4388,YO7 1AS,54.235810,-1.339978
4389,YO7 1AU,54.235788,-1.339349
4390,YO7 1AW,54.234216,-1.337779
4391,YO7 1AX,54.236603,-1.340395
4392,YO7 1AZ,54.237966,-1.340627
4393,YO7 1BA,54.237906,-1.342031
4394,YO7 1BB,54.236633,-1.341039
4395,YO7 1BD,54.235991,-1.341088
4396,YO7 1BE,54.235828,-1.346667
4397,YO7 1BG,54.236266,-1.346184
4399,YO7 1BJ,54.236720,-1.346975
4400,YO7 1BL,54.236446,-1.347992
4401,YO7 1BN,54.236679,-1.349384
4402,YO7 1BP,54.234316,-1.338890
4403,YO7 1BQ,54.237275,-1.346736
4404,YO7 1BR,54.238358,-1.337973
4405,YO7 1BS,54.237320,-1.338511
4406,YO7 1BT,54.232713,-1.340687
4407,YO7 1BU,54.239014,-1.337564
4408,YO7 1BW,54.237734,-1.350135
4409,YO7 1BX,54.238056,-1.336658
4410,YO7 1BY,54.237330,-1.330395
4411,YO7 1BZ,54.236676,-1.332538
4412,YO7 1DA,54.232946,-1.340637
4413,YO7 1DB,54.233148,-1.340535
4414,YO7 1DD,54.232815,-1.338776
4415,YO7 1DE,54.233606,-1.338917
4416,YO7 1DF,54.233289,-1.337563
4417,YO7 1DG,54.232618,-1.335681
4418,YO7 1DH,54.233213,-1.335202
4419,YO7 1DJ,54.233961,-1.333917
4420,YO7 1DL,54.233499,-1.334102
4421,YO7 1DN,54.234570,-1.332004
4422,YO7 1DP,54.234982,-1.334974
4423,YO7 1DQ,54.232654,-1.334904
4424,YO7 1DR,54.234717,-1.334165
4425,YO62 5YF,54.205643,-1.043123
4426,YO62 5YG,54.212239,-1.050959
4427,YO62 5YH,54.201864,-1.047242
4428,YO62 5YJ,54.202371,-1.047705
4429,YO62 5YL,54.204952,-1.042506
4430,YO62 5YQ,54.214132,-1.060159
4432,YO62 6AA,54.269817,-0.932092
4433,YO62 6AB,54.269279,-0.931123
4434,YO62 6AD,54.268843,-0.933668
4435,YO62 6AE,54.268886,-0.931409
4436,YO62 6AF,54.269068,-0.933754
4437,YO62 6AG,54.267763,-0.938609
4438,YO62 6AH,54.265833,-0.935155
4439,YO62 6AJ,54.266183,-0.935763
4440,YO62 6AL,54.266728,-0.936379
4441,YO62 6AN,54.267516,-0.936401
4442,YO62 6AP,54.267615,-0.936141
4443,YO62 6AQ,54.268320,-0.937612
4444,YO62 6AR,54.269403,-0.933976
4445,YO62 6AS,54.269955,-0.933439
4446,YO62 6AT,54.270540,-0.932884
4447,YO62 6AU,54.270456,-0.934133
4448,YO62 6AW,54.267494,-0.935637
4449,YO62 6AX,54.270657,-0.932454
4450,YO62 6AY,54.270414,-0.931827
4451,YO62 6AZ,54.269937,-0.930399
4452,YO62 6BA,54.268079,-0.936943
4453,YO62 6BB,54.269296,-0.930413
4454,YO62 6BD,54.269159,-0.929805
4455,YO62 6BE,54.269390,-0.929462
4456,YO62 6BG,54.271041,-0.933212
4457,YO62 6BH,54.272317,-0.933179
4458,YO62 6BJ,54.271999,-0.932880
4459,YO62 6BL,54.273180,-0.932235
4460,YO62 6BN,54.273621,-0.932316
4461,YO62 6BP,54.273705,-0.933680
4462,YO62 6BQ,54.271119,-0.932918
4463,YO62 6BR,54.269856,-0.939507
4464,YO62 6BS,54.268995,-0.938269
4465,YO62 6BT,54.270745,-0.939454
4466,YO62 6BU,54.270329,-0.939111
4467,YO62 6BW,54.273404,-0.934180
4468,YO62 6BX,54.269816,-0.938050
4469,YO62 6BY,54.271314,-0.940760
4470,YO62 6BZ,54.272032,-0.939651
4471,YO62 6DA,54.269974,-0.931473
4472,YO62 6DB,54.269333,-0.930550
4473,YO62 6DD,54.269374,-0.930721
4474,YO62 6DE,54.269196,-0.930971
4475,YO62 6DF,54.268171,-0.930936
4476,YO62 6DG,54.266693,-0.930741
4477,YO62 6DH,54.267654,-0.934405
4479,YO62 6DL,54.266863,-0.931277
4480,YO62 6DN,54.264593,-0.930737
4481,YO62 6DP,54.264264,-0.929499
4482,YO62 6DQ,54.268246,-0.930578
4483,YO62 6DR,54.263389,-0.930876
4484,YO62 6DS,54.265192,-0.927679
4485,YO62 6DT,54.266380,-0.928953
4486,YO62 6DU,54.269485,-0.930027
4488,YO62 6DX,54.266256,-0.928066
4489,YO62 6DY,54.265613,-0.925549
4490,YO62 6DZ,54.265697,-0.926777
4491,YO62 6EA,54.266442,-0.926421
4492,YO62 6EB,54.266849,-0.927792
4493,YO62 6ED,54.271242,-0.934665
4494,YO7 1DS,54.235625,-1.335869
4495,YO7 1DT,54.235621,-1.335087
4496,YO7 1DU,54.235801,-1.333565
4497,YO7 1DW,54.235116,-1.333238
4498,YO7 1DX,54.236094,-1.333753
4499,YO7 1DY,54.236327,-1.334339
4500,YO7 1DZ,54.235980,-1.334989
4501,YO7 1EA,54.236538,-1.333522
4502,YO7 1EB,54.236292,-1.332958
4503,YO7 1ED,54.235969,-1.332948
4504,YO7 1EE,54.235677,-1.330482
4505,YO7 1EF,54.235880,-1.328240
4506,YO7 1EG,54.235352,-1.330319
4507,YO7 1EH,54.234731,-1.328642
4508,YO7 1EJ,54.235193,-1.327637
4509,YO7 1EL,54.234336,-1.330275
4510,YO7 1EN,54.234754,-1.335990
4511,YO7 1EP,54.237537,-1.332171
4512,YO7 1EQ,54.234775,-1.329976
4513,YO7 1ER,54.237621,-1.337571
4514,YO7 1ET,54.233063,-1.341426
4515,YO7 1EU,54.233256,-1.341707
4516,YO7 1EW,54.236563,-1.329932
4517,YO7 1EX,54.235050,-1.336715
4518,YO7 1EY,54.233100,-1.342305
4519,YO7 1EZ,54.233201,-1.342842
4520,YO7 1FB,54.239299,-1.338710
4521,YO7 1FD,54.239099,-1.338360
4522,YO7 1FE,54.238794,-1.343413
4523,YO7 1FF,54.238890,-1.342905
4524,YO7 1FG,54.239917,-1.343365
4525,YO62 6EE,54.270989,-0.934534
4526,YO62 6EF,54.273708,-0.940115
4527,YO62 6EG,54.272265,-0.934805
4528,YO62 6EH,54.273064,-0.938458
4529,YO62 6EJ,54.272207,-0.938111
4530,YO62 6EL,54.274348,-0.938317
4531,YO62 6EN,54.274131,-0.940135
4532,YO62 6EP,54.270293,-0.935058
4533,YO62 6EQ,54.271638,-0.935715
4534,YO62 6ER,54.267900,-0.927734
4535,YO62 6ES,54.271907,-0.940699
4536,YO62 6ET,54.274901,-0.939808
4537,YO62 6EU,54.266359,-0.928250
4538,YO62 6EW,54.266050,-0.926846
4539,YO62 6EX,54.272178,-0.935762
4540,YO62 6EY,54.253329,-0.934590
4541,YO62 6EZ,54.253754,-0.935174
4542,YO62 6HA,54.269465,-0.932267
4543,YO62 6HD,54.260007,-0.951013
4544,YO62 6HJ,54.237041,-0.946640
4545,YO62 6HL,54.274559,-0.937759
4546,YO62 6HN,54.274181,-0.937646
4547,YO62 6HP,54.269749,-0.934808
4548,YO62 6HW,54.268720,-0.932995
4549,YO62 6HZ,54.269837,-0.935362
4550,YO62 6JA,54.268638,-0.929880
4551,YO62 6JB,54.266175,-0.933844
4552,YO62 6JD,54.265916,-0.934005
4553,YO62 6JE,54.268877,-0.936584
4554,YO62 6JF,54.267232,-0.931391
4555,YO62 6JG,54.267375,-0.932628
4556,YO62 6LE,54.268452,-0.900127
4557,YO62 6LJ,54.266673,-0.934292
4558,YO62 6LL,54.267293,-0.924096
4559,YO62 6LN,54.268051,-0.924521
4560,YO62 6LP,54.268595,-0.928331
4561,YO62 6LR,54.269088,-0.924123
4562,YO62 6LS,54.268920,-0.929578
4563,YO62 6LT,54.267531,-0.925610
4564,YO62 6LU,54.267852,-0.925294
4565,YO62 6LW,54.268611,-0.924798
4566,YO62 6LX,54.266570,-0.925742
4567,YO62 6LY,54.265779,-0.918973
4568,YO62 6LZ,54.266372,-0.916658
4569,YO62 6NA,54.267699,-0.915256
4570,YO62 6NB,54.267164,-0.912737
4571,YO62 6ND,54.265254,-0.911267
4572,YO62 6NE,54.265954,-0.905519
4573,YO62 6NF,54.263965,-0.893998
4574,YO62 6NG,54.266209,-0.924508
4575,YO62 6NJ,54.267556,-0.911710
4576,YO62 6NN,54.265478,-0.920501
4577,YO62 6NP,54.263977,-0.920206
4578,YO62 6NQ,54.267998,-0.911837
4579,YO62 6NR,54.262726,-0.919947
4580,YO62 6NS,54.258383,-0.920705
4581,YO62 6NT,54.263885,-0.910950
4582,YO62 6NU,54.260051,-0.906369
4583,YO62 6NW,54.265187,-0.920773
4584,YO62 6NX,54.252707,-0.897657
4585,YO62 6NY,54.251187,-0.904163
4586,YO62 6NZ,54.247254,-0.918478
4587,YO62 6PA,54.247047,-0.918438
4588,YO62 6PB,54.246985,-0.916536
4589,YO62 6PD,54.247562,-0.916733
4590,YO62 6PE,54.238670,-0.913440
4591,YO62 6PF,54.229094,-0.894178
4592,YO62 6PR,54.270676,-0.937720
4593,YO62 6PS,54.270330,-0.937238
4594,YO62 6PT,54.270454,-0.935991
4595,YO62 6PU,54.271400,-0.937148
4596,YO62 6PX,54.266937,-0.936969
4597,YO62 6QA,54.270978,-0.931171
4598,YO62 6QR,54.260988,-0.921908
4599,YO62 6RA,54.256094,-0.857887
4600,YO62 6RB,54.248505,-0.866816
4601,YO62 6RD,54.239126,-0.876123
4602,YO62 6RE,54.239832,-0.873591
4603,YO62 6RF,54.239457,-0.873877
4604,YO62 6RG,54.241499,-0.887601
4605,YO62 6RH,54.226345,-0.874939
4606,YO62 6RJ,54.222495,-0.873664
4607,YO62 6RL,54.208063,-0.893541
4608,YO62 6RN,54.211541,-0.903127
4609,YO62 6RP,54.225837,-0.931770
4610,YO62 6RQ,54.236474,-0.877794
4611,YO62 6RR,54.211740,-0.901281
4612,YO62 6RT,54.238658,-0.877796
4613,YO62 6RW,54.223383,-0.914789
4614,YO62 6RY,54.263338,-0.859550
4615,YO62 6RZ,54.262745,-0.857964
4616,YO62 6SA,54.263745,-0.857893
4617,YO62 6SD,54.263843,-0.858811
4618,YO62 6SE,54.264917,-0.858259
4619,YO62 6SF,54.264093,-0.857668
4620,YO62 6SG,54.261734,-0.858163
4621,YO62 6SH,54.260287,-0.859167
4622,YO62 6SJ,54.263089,-0.861749
4623,YO62 6SL,54.261243,-0.864484
4624,YO62 6SN,54.260768,-0.885517
4625,YO62 4LG,54.173922,-0.979570
4626,YO62 4LH,54.192367,-0.963912
4627,YO62 4LJ,54.191662,-0.994260
4628,YO62 4LL,54.197146,-1.015942
4629,YO62 4LN,54.186234,-1.009502
4630,YO62 4LP,54.178209,-1.001054
4631,YO62 4LQ,54.175927,-0.973224
4632,YO62 4LR,54.150689,-0.989959
4633,YO62 4LS,54.146828,-0.966108
4635,YO62 4LU,54.172554,-0.981138
4636,YO62 4LW,54.182552,-1.018174
4637,YO62 4LX,54.172337,-0.980191
4638,YO62 4LY,54.170399,-0.980318
4639,YO62 4NA,54.159188,-1.004940
4640,YO62 4NB,54.147109,-1.010209
4641,YO62 4ND,54.154838,-1.017804
4642,YO62 4NE,54.159556,-1.028041
4643,YO62 4NF,54.160433,-1.035356
4644,YO62 4NG,54.150790,-1.043358
4645,YO62 4NH,54.161990,-1.028677
4646,YO62 4NJ,54.146151,-1.007369
4647,YO62 4NL,54.148666,-1.009422
4648,YO62 4NN,54.166741,-0.963694
4649,YO62 4NQ,54.171469,-1.041962
4651,YO62 4YT,54.245545,-1.060320
4653,YO62 5AA,54.244589,-1.058350
4654,YO62 5AB,54.245684,-1.061989
4655,YO62 5AD,54.246604,-1.063308
4656,YO62 5AE,54.248158,-1.065344
4657,YO62 5AF,54.247870,-1.065259
4658,YO62 5AG,54.248158,-1.064573
4659,YO62 5AH,54.244968,-1.067039
4660,YO62 5AJ,54.248047,-1.062676
4661,YO62 5AL,54.249097,-1.061271
4662,YO62 5AN,54.247877,-1.060393
4663,YO62 5AP,54.248968,-1.059647
4664,YO62 5AQ,54.247601,-1.062329
4665,YO62 5AS,54.248832,-1.064163
4666,YO62 5AT,54.246759,-1.064578
4667,YO62 5AU,54.246174,-1.063256
4668,YO62 5AW,54.249534,-1.060786
4669,YO62 5AX,54.247987,-1.059485
4670,YO62 5AY,54.244083,-1.057963
4671,YO62 5AZ,54.247124,-1.065229
4672,YO62 5BA,54.246934,-1.057023
4673,YO62 5BB,54.245006,-1.052970
4674,YO62 5BD,54.244766,-1.052208
4675,YO62 5BE,54.244874,-1.053310
4676,YO62 5BG,54.245854,-1.060347
4677,YO62 5BH,54.246204,-1.060688
4678,YO62 5BJ,54.246821,-1.060998
4679,YO62 5BL,54.245963,-1.061588
4680,YO62 5BN,54.245625,-1.060966
4681,YO62 5BP,54.247619,-1.059996
4682,YO62 5BQ,54.245800,-1.056865
4683,YO62 5BR,54.246839,-1.059788
4686,YO62 5BU,54.246412,-1.058122
4687,YO62 5BW,54.246870,-1.060401
4688,YO62 5BX,54.245302,-1.057567
4689,YO62 5BY,54.246185,-1.058295
4690,YO62 5BZ,54.244493,-1.055253
4691,YO62 5DA,54.245532,-1.055904
4692,YO62 5DB,54.245516,-1.055045
4693,YO62 5DD,54.246589,-1.055512
4694,YO62 5DE,54.245945,-1.054667
4695,YO62 5DF,54.245794,-1.056098
4696,YO62 5DG,54.246325,-1.057329
4697,YO62 5DH,54.244235,-1.055489
4698,YO62 5DJ,54.246352,-1.059583
4699,YO62 5DL,54.248218,-1.057976
4700,YO62 5DN,54.249057,-1.057312
4701,YO62 6SP,54.268257,-0.883147
4702,YO62 6SQ,54.260102,-0.858850
4703,YO62 6SS,54.254842,-0.848836
4704,YO62 6SW,54.265188,-0.891217
4705,YO62 6TD,54.303356,-0.879188
4706,YO62 6TE,54.280654,-0.871587
4707,YO62 6TF,54.280782,-0.872164
4708,YO62 6TG,54.285583,-0.859837
4709,YO62 6TH,54.306711,-0.879681
4710,YO62 6TJ,54.303549,-0.880041
4711,YO62 6TL,54.304242,-0.881669
4712,YO62 6TN,54.305309,-0.882608
4713,YO62 6TP,54.306335,-0.904433
4714,YO62 6TQ,54.305368,-0.880437
4715,YO62 6TR,54.299737,-0.887921
4716,YO62 6TW,54.303729,-0.891256
4717,YO62 6UA,54.300456,-0.917251
4718,YO62 6UB,54.302422,-0.919615
4719,YO62 6UD,54.300232,-0.918935
4720,YO62 6UE,54.307364,-0.925907
4721,YO62 6UF,54.302229,-0.935738
4722,YO62 6UG,54.290396,-0.922649
4723,YO62 6UH,54.278601,-0.910636
4724,YO62 6UJ,54.292280,-0.910278
4725,YO62 5DP,54.244263,-1.051161
4726,YO62 5DQ,54.242673,-1.053499
4727,YO62 5DS,54.246813,-1.051900
4728,YO62 5DT,54.246155,-1.052805
4729,YO62 5DU,54.246265,-1.052020
4730,YO62 5DW,54.245730,-1.059855
4731,YO62 5DX,54.245096,-1.059966
4732,YO62 5DY,54.245350,-1.058395
4733,YO62 5DZ,54.244821,-1.060678
4734,YO62 5EA,54.245179,-1.060589
4735,YO62 5EB,54.239232,-1.074522
4736,YO62 5ED,54.232399,-1.046919
4737,YO62 5EE,54.228078,-1.060460
4738,YO62 5EF,54.226012,-1.057163
4739,YO62 5EG,54.226395,-1.055988
4740,YO62 5EH,54.220885,-1.085852
4741,YO62 5EJ,54.227479,-1.088341
4742,YO62 5EL,54.213055,-1.115002
4743,YO62 5EN,54.247170,-1.099018
4744,YO62 5EP,54.272453,-1.080673
4745,YO62 5EQ,54.225674,-1.051184
4746,YO62 5ER,54.225656,-1.055361
4747,YO62 5ET,54.247646,-1.059616
4748,YO62 5EU,54.248084,-1.056966
4749,YO62 5EW,54.251198,-1.113208
4750,YO62 5EX,54.248198,-1.061583
4751,YO62 5EY,54.247508,-1.057977
4752,YO62 5EZ,54.247306,-1.057429
4753,YO62 5GZ,54.344718,-1.066217
4754,YO62 5HA,54.249005,-1.055698
4755,YO62 5HB,54.248377,-1.056986
4756,YO62 5HD,54.249239,-1.056418
4757,YO62 5HE,54.250789,-1.057595
4758,YO62 5HF,54.251019,-1.056531
4759,YO62 5HG,54.258195,-1.052786
4760,YO62 5HH,54.283572,-1.068532
4761,YO62 5HJ,54.307146,-1.072058
4762,YO62 5HL,54.317098,-1.089471
4763,YO62 5HN,54.250017,-1.058227
4764,YO62 5HP,54.250207,-1.059573
4765,YO62 5HQ,54.271411,-1.064373
4766,YO62 5HR,54.248405,-1.054319
4767,YO62 5HS,54.249049,-1.053921
4768,YO62 5HT,54.250777,-1.063976
4769,YO62 5HU,54.247654,-1.055269
4770,YO62 5HW,54.250759,-1.060431
4771,YO62 5HX,54.252724,-1.039056
4772,YO62 5HY,54.247643,-1.023439
4773,YO62 5HZ,54.240702,-1.004043
4774,YO62 5JA,54.231350,-1.006013
4775,YO62 5JB,54.231543,-1.009448
4776,YO62 5JD,54.230922,-1.007281
4777,YO62 5JE,54.230638,-1.009991
4778,YO62 5JF,54.230460,-1.005670
4779,YO62 5JG,54.227881,-1.008968
4780,YO62 5JH,54.219418,-1.003941
4781,YO62 5JJ,54.221042,-0.980295
4782,YO62 5JL,54.229558,-1.005308
4783,YO62 5JN,54.231654,-1.030091
4784,YO62 5JQ,54.219796,-1.014189
4785,YO62 5LA,54.258719,-1.106937
4786,YO62 5LB,54.260213,-1.118189
4787,YO62 5LD,54.262108,-1.118543
4788,YO62 5LE,54.252455,-1.124064
4789,YO62 5LF,54.261239,-1.141359
4790,YO62 5LG,54.265692,-1.157280
4791,YO62 5LH,54.275891,-1.134809
4792,YO62 5LJ,54.258325,-1.110134
4793,YO62 5LP,54.250471,-1.075602
4794,YO62 5LQ,54.270184,-1.167461
4795,YO62 5LR,54.260786,-1.102103
4796,YO62 5LS,54.306847,-1.185553
4797,YO62 5LT,54.291186,-1.140229
4798,YO62 5LU,54.271024,-1.094290
4799,YO62 5LX,54.284206,-1.123248
4800,YO62 5LZ,54.304061,-1.133399
4801,YO62 5NA,54.314761,-1.125969
4802,YO62 5NB,54.308761,-1.136394
4803,YO62 5ND,54.301239,-1.145280
4804,YO62 5NE,54.318387,-1.139006
4805,YO62 5NF,54.327592,-1.139290
4806,YO62 5QA,54.300355,-1.170668
4808,YO62 5QD,54.337410,-1.190517
4809,YO62 5QE,54.312685,-1.192381
4810,YO62 5QH,54.302799,-1.166035
4811,YO62 5QJ,54.319674,-1.162927
4812,YO62 5QL,54.311824,-1.157818
4813,YO62 5QR,54.297310,-1.168348
4814,YO62 5QS,54.301139,-1.167088
4815,YO62 5QT,54.298870,-1.152274
4816,YO62 5QU,54.296467,-1.167259
4817,YO62 5QX,54.290110,-1.178709
4818,YO62 5QY,54.285410,-1.178045
4819,YO62 5UP,54.205635,-0.979681
4820,YO62 5UR,54.205933,-0.981238
4821,YO62 5US,54.204620,-0.980840
4822,YO62 5UT,54.203192,-0.977855
4823,YO62 5UU,54.205353,-0.978262
4824,YO62 5UX,54.206371,-0.978513
4825,YO61 4AU,54.187724,-1.138765
4826,YO61 4AW,54.208453,-1.213519
4827,YO61 4AX,54.207372,-1.149529
4828,YO61 4AY,54.213434,-1.138230
4829,YO61 4BB,54.188909,-1.179904
4830,YO61 4BD,54.203526,-1.160712
4831,YO61 4BE,54.206304,-1.151334
4832,YO61 4BG,54.205911,-1.150882
4833,YO61 4BH,54.207162,-1.152466
4834,YO61 4BJ,54.207034,-1.182979
4835,YO61 4BL,54.214075,-1.187885
4836,YO61 4BN,54.223958,-1.183397
4837,YO61 4BP,54.210107,-1.190565
4838,YO61 4BQ,54.206226,-1.149726
4839,YO61 4BR,54.206980,-1.193263
4840,YO61 4BW,54.220700,-1.192157
4841,YO61 4NL,54.161615,-1.237568
4842,YO61 4NN,54.167389,-1.246790
4843,YO61 4NW,54.176265,-1.256811
4844,YO61 4PA,54.167350,-1.202167
4845,YO61 4PB,54.167534,-1.199595
4846,YO61 4PD,54.167335,-1.196720
4847,YO61 4PF,54.166149,-1.204044
4848,YO61 4PG,54.159810,-1.207187
4849,YO61 4PH,54.151905,-1.217627
4850,YO61 4PJ,54.160983,-1.217533
4851,YO61 4PL,54.163113,-1.212418
4852,YO61 4PN,54.157253,-1.227644
4853,YO61 4PQ,54.160821,-1.198331
4854,YO61 4PT,54.168706,-1.204229
4855,YO61 4PU,54.169175,-1.204343
4856,YO61 4PW,54.169692,-1.217415
4857,YO61 4PX,54.169487,-1.204531
4858,YO61 4PY,54.167487,-1.206429
4859,YO61 4PZ,54.168779,-1.211167
4860,YO61 4QA,54.168858,-1.209965
4861,YO61 4QB,54.169256,-1.210325
4862,YO61 4QD,54.169250,-1.213057
4863,YO61 4QE,54.168534,-1.202640
4864,YO61 4QF,54.178799,-1.211125
4865,YO61 4QG,54.182611,-1.201587
4866,YO61 4QH,54.174313,-1.181234
4867,YO61 4QQ,54.172640,-1.197454
4868,YO61 4RA,54.146180,-1.095899
4869,YO61 4RB,54.145759,-1.098434
4870,YO61 4RD,54.145103,-1.098070
4871,YO61 4RE,54.144601,-1.098566
4872,YO61 4RF,54.145363,-1.099304
4873,YO61 4RG,54.144357,-1.099689
4874,YO61 4RH,54.141404,-1.095196
4875,YO61 4RJ,54.141236,-1.088311
4876,YO61 4RL,54.142265,-1.089142
4877,YO61 4RN,54.138375,-1.082354
4878,YO61 4RP,54.143069,-1.104049
4879,YO61 4RQ,54.143211,-1.099872
4880,YO61 4RR,54.146962,-1.110288
4881,YO61 4RS,54.141254,-1.105344
4882,YO61 4RT,54.135794,-1.105711
4883,YO61 4RW,54.133453,-1.090732
4884,YO61 4SA,54.135788,-1.066926
4885,YO61 4SB,54.127762,-1.063465
4886,YO61 4SD,54.123884,-1.053744
4887,YO61 4SE,54.121008,-1.038214
4888,YO61 4SF,54.115605,-1.034397
4889,YO61 4SG,54.131345,-1.043898
4890,YO61 4SH,54.137623,-1.052478
4891,YO61 4SJ,54.150832,-1.082007
4892,YO61 4SL,54.162697,-1.103917
4893,YO61 4SN,54.171734,-1.116303
4894,YO61 4SP,54.147883,-1.069238
4895,YO61 4SQ,54.133743,-1.040082
4896,YO61 4SW,54.155817,-1.096210
4897,YO61 4TA,54.127773,-1.143406
4898,YO61 4TB,54.128353,-1.140409
4899,YO61 4TD,54.129456,-1.140412
4900,YO61 4TE,54.126715,-1.142963
4901,YO61 4TF,54.126501,-1.145314
4902,YO61 4TG,54.123676,-1.141072
4903,YO61 4TH,54.121020,-1.153780
4904,YO61 4TJ,54.124861,-1.161353
4905,YO61 4TL,54.127447,-1.173002
